Time,East Arjun Nagar-Delhi CPCB/Nitrogen Dioxide(NO2),East Arjun Nagar-Delhi CPCB/Toluene(TOLUENE),East Arjun Nagar-Delhi CPCB/Benzene(BENZENE),East Arjun Nagar-Delhi CPCB/Mercury(Hg),East Arjun Nagar-Delhi CPCB/SO2(SO2),East Arjun Nagar-Delhi CPCB/Nitric Oxide(NO),East Arjun Nagar-Delhi CPCB/Ozone(O3),East Arjun Nagar-Delhi CPCB/Xylene(pXy),East Arjun Nagar-Delhi CPCB/Formaldehyde(For)
25/01/2017 08:00:00,76.61,82.4,4.76,2.49,20.18,38.99,21.08,9.58,38.78
25/01/2017 09:00:00,68.06,52.56,4.38,2.85,18.09,30.24,29.63,11.36,38.98
25/01/2017 10:00:00,43.83,34.19,3.97,2.72,7.94,29.82,49.62,12.72,34.21
25/01/2017 11:00:00,28.91,21.95,3.63,2.76,4.69,26.78,57.66,9.83,28.59
25/01/2017 12:00:00,30.55,24.87,4.08,2.58,11.0,28.2,59.18,11.59,21.6
25/01/2017 13:00:00,27.12,22.1,3.76,2.89,6.96,27.16,59.72,9.01,18.08
25/01/2017 14:00:00,27.28,18.45,3.98,3.04,6.65,26.54,58.91,9.56,17.66
25/01/2017 15:00:00,32.84,28.85,3.79,2.56,4.65,25.56,51.7,9.9,20.89
25/01/2017 16:00:00,29.69,32.89,3.77,2.49,3.4,26.32,52.28,9.14,20.32
25/01/2017 17:00:00,43.34,55.45,3.68,2.05,13.52,27.52,40.16,10.13,23.72
25/01/2017 18:00:00,53.94,47.17,4.07,2.66,15.01,29.98,26.07,11.25,25.95
25/01/2017 19:00:00,53.8,43.3,4.02,2.23,5.39,28.65,25.22,12.32,26.79
25/01/2017 20:00:00,47.39,40.09,3.98,2.49,3.39,28.92,28.43,10.75,27.33
25/01/2017 21:00:00,46.46,34.5,4.01,2.79,3.37,27.94,25.66,9.94,27.43
25/01/2017 22:00:00,52.32,36.07,3.96,2.79,6.8,29.27,22.5,11.48,27.05
25/01/2017 23:00:00,58.09,49.42,4.08,2.38,4.85,29.56,17.09,11.85,26.62
26/01/2017 00:00:00,41.62,41.94,4.31,2.7,8.94,30.63,21.23,12.08,24.38
26/01/2017 01:00:00,30.9,35.96,4.27,2.64,8.61,29.94,22.55,9.99,23.51
26/01/2017 02:00:00,15.22,17.89,3.68,2.56,4.48,29.78,34.27,9.43,26.89
26/01/2017 03:00:00,20.0,17.22,3.42,2.33,20.42,28.13,26.67,10.97,24.45
26/01/2017 04:00:00,15.92,15.02,3.63,2.13,11.73,29.12,29.76,10.55,24.41
26/01/2017 05:00:00,19.29,20.91,3.31,2.97,29.09,28.87,28.03,8.97,24.8
26/01/2017 06:00:00,19.76,30.31,4.05,2.93,20.58,27.32,26.66,9.25,27.16
26/01/2017 07:00:00,32.93,36.64,3.53,2.54,21.75,28.61,19.09,10.81,30.48
26/01/2017 08:00:00,30.7,25.56,3.59,2.79,7.34,30.04,29.53,10.46,35.05
26/01/2017 09:00:00,28.33,31.1,3.32,2.68,5.73,29.32,28.54,10.29,37.68
26/01/2017 10:00:00,25.44,29.17,3.56,2.36,3.48,30.26,30.98,9.75,37.57
26/01/2017 11:00:00,23.56,25.96,4.28,2.31,1.76,28.01,27.04,9.55,36.81
26/01/2017 12:00:00,35.32,37.6,4.3,2.6,1.16,27.41,22.17,11.25,38.34
26/01/2017 13:00:00,21.88,28.4,3.94,2.82,1.52,26.87,26.27,10.92,37.52
26/01/2017 14:00:00,18.05,26.84,3.91,2.98,1.67,27.66,29.63,9.92,38.53
26/01/2017 15:00:00,20.26,28.21,3.75,2.59,1.92,27.48,29.32,10.35,39.6
26/01/2017 16:00:00,26.92,35.95,3.36,2.93,1.69,30.66,26.69,9.52,38.98
26/01/2017 17:00:00,16.37,21.56,3.35,2.71,1.07,27.41,33.52,9.84,38.84
26/01/2017 18:00:00,30.27,18.57,3.77,2.73,5.81,26.84,26.19,13.58,36.93
26/01/2017 19:00:00,34.37,23.75,3.42,2.61,19.55,30.14,19.19,10.98,41.47
26/01/2017 20:00:00,32.34,18.53,3.42,2.79,9.31,27.38,20.75,10.64,40.08
26/01/2017 21:00:00,33.58,19.75,3.86,3.22,7.32,30.6,19.49,9.7,39.23
26/01/2017 22:00:00,36.48,17.4,3.2,3.01,3.03,26.79,21.55,9.51,39.14
26/01/2017 23:00:00,27.57,16.34,3.83,2.93,2.04,29.0,32.4,10.75,37.84
27/01/2017 00:00:00,14.48,14.8,3.51,2.69,2.21,29.29,36.88,8.26,37.04
27/01/2017 01:00:00,18.11,11.24,2.97,2.38,1.57,28.39,29.71,10.54,38.3
27/01/2017 02:00:00,30.32,17.45,3.61,2.74,1.16,28.6,16.63,10.17,40.06
27/01/2017 03:00:00,32.98,19.15,3.79,2.73,0.73,27.03,12.62,12.82,39.0
27/01/2017 04:00:00,18.34,16.0,4.21,2.98,1.13,27.16,16.19,10.6,38.47
27/01/2017 05:00:00,12.57,12.05,3.35,2.86,0.93,27.1,27.01,9.26,39.94
27/01/2017 06:00:00,22.53,12.59,3.26,2.55,1.4,27.63,16.83,13.59,39.2
27/01/2017 07:00:00,30.17,20.84,3.89,2.86,1.14,31.35,13.38,10.85,42.34
27/01/2017 08:00:00,20.88,22.28,3.56,2.52,1.25,29.11,20.8,8.67,40.06
27/01/2017 09:00:00,24.03,19.59,3.83,2.78,1.83,29.63,22.06,11.56,42.88
27/01/2017 10:00:00,17.99,21.53,3.81,2.85,1.49,26.16,27.85,8.59,41.27
27/01/2017 11:00:00,18.74,39.84,3.96,2.56,0.84,29.23,32.33,9.75,38.19
27/01/2017 12:00:00,17.62,33.3,3.36,2.38,1.17,30.04,31.87,13.18,35.16
27/01/2017 13:00:00,16.76,21.37,3.35,2.76,1.4,26.32,40.81,10.69,26.52
27/01/2017 14:00:00,19.88,20.8,3.62,2.96,1.58,26.02,42.68,10.36,25.69
27/01/2017 15:00:00,19.49,26.02,3.71,2.67,1.23,28.67,42.52,9.16,25.56
27/01/2017 16:00:00,24.58,23.55,3.78,2.37,1.15,28.41,30.28,9.32,28.15
27/01/2017 17:00:00,27.22,27.08,3.68,2.63,1.56,28.23,29.35,9.71,32.25
27/01/2017 18:00:00,30.61,29.56,3.79,2.55,1.56,29.9,20.96,10.43,35.11
27/01/2017 19:00:00,40.8,49.37,3.89,2.5,2.31,29.77,11.69,9.32,39.56
27/01/2017 20:00:00,42.71,51.89,3.87,2.69,4.04,27.69,13.68,11.99,38.76
27/01/2017 21:00:00,41.46,44.9,3.8,2.36,3.48,28.59,16.3,10.0,38.82
27/01/2017 22:00:00,35.34,36.45,3.76,2.57,2.88,29.79,14.14,11.83,35.85
27/01/2017 23:00:00,30.32,28.73,3.63,2.73,2.67,28.91,14.95,10.59,36.02
28/01/2017 00:00:00,36.18,28.2,3.46,2.68,3.08,29.84,12.29,9.74,36.98
28/01/2017 01:00:00,32.69,23.2,3.72,2.48,2.82,27.78,11.6,9.54,35.83
28/01/2017 02:00:00,26.2,19.62,3.92,2.77,3.25,28.69,15.06,14.71,37.75
28/01/2017 03:00:00,23.9,19.79,3.77,2.39,3.44,30.16,13.73,11.14,37.7
28/01/2017 04:00:00,30.01,22.25,3.33,2.05,3.63,31.48,12.55,13.54,39.05
28/01/2017 05:00:00,31.63,27.49,3.73,2.27,4.96,32.63,15.56,11.16,39.29
28/01/2017 06:00:00,25.87,28.19,3.49,2.6,3.27,34.56,14.64,11.37,38.74
28/01/2017 07:00:00,28.55,27.64,4.08,2.79,1.17,30.63,15.97,9.35,38.37
28/01/2017 08:00:00,29.6,28.98,4.79,2.63,0.95,27.03,16.46,12.27,39.75
28/01/2017 09:00:00,34.31,36.01,4.24,2.46,0.96,34.85,16.02,13.82,42.34
28/01/2017 10:00:00,39.91,39.56,3.38,2.2,1.21,35.45,24.95,14.69,46.41
28/01/2017 11:00:00,49.61,40.12,4.47,2.15,1.68,32.45,40.22,10.82,51.06
28/01/2017 12:00:00,32.29,46.82,4.25,2.42,5.62,28.91,46.99,10.87,38.9
28/01/2017 13:00:00,24.77,34.49,4.26,3.05,4.31,28.38,50.31,9.52,27.48
28/01/2017 14:00:00,18.54,30.97,3.96,2.82,2.19,28.64,48.24,9.35,22.88
28/01/2017 15:00:00,19.21,22.02,4.13,2.91,1.84,28.18,40.7,9.87,19.05
28/01/2017 16:00:00,29.34,34.58,3.87,2.85,2.76,27.13,36.32,9.89,22.68
28/01/2017 17:00:00,31.21,30.3,4.06,2.65,1.95,28.28,27.18,9.15,28.52
28/01/2017 18:00:00,29.09,34.57,3.79,2.51,1.15,27.18,25.09,13.85,31.14
28/01/2017 19:00:00,29.03,37.53,4.17,2.48,1.53,27.79,21.34,10.02,33.05
28/01/2017 20:00:00,31.8,37.96,3.84,2.56,1.27,28.47,17.22,10.98,33.42
28/01/2017 21:00:00,28.79,29.43,3.67,2.84,0.98,28.49,18.25,10.53,34.82
28/01/2017 22:00:00,33.28,28.09,3.89,2.69,1.75,27.86,19.37,9.63,36.23
29/01/2017 00:00:00,38.03,31.02,3.67,2.66,6.89,28.57,11.87,11.19,35.43
29/01/2017 01:00:00,35.38,26.49,3.74,2.74,6.65,29.11,14.44,11.34,34.42
29/01/2017 02:00:00,30.51,24.43,3.9,2.62,4.88,29.47,11.39,9.73,38.21
29/01/2017 03:00:00,21.91,16.2,3.57,2.61,3.41,31.09,14.17,12.75,36.09
29/01/2017 04:00:00,16.27,14.92,3.74,2.63,1.68,28.99,21.74,11.18,36.42
29/01/2017 05:00:00,16.79,13.1,3.45,2.37,1.59,24.35,21.7,10.11,36.95
29/01/2017 06:00:00,22.13,16.61,3.62,2.6,2.69,30.15,21.62,8.72,38.03
29/01/2017 07:00:00,22.81,20.01,4.24,3.19,1.8,26.92,21.73,13.12,40.38
29/01/2017 08:00:00,23.16,21.29,3.75,2.87,1.97,28.53,22.09,8.69,40.36
29/01/2017 09:00:00,22.33,27.21,3.75,2.45,1.23,29.84,25.93,11.2,42.47
29/01/2017 10:00:00,20.74,22.12,3.32,2.49,1.59,28.47,30.88,13.03,39.34
29/01/2017 11:00:00,21.01,19.5,3.58,2.54,2.28,29.45,39.77,10.75,38.5
29/01/2017 12:00:00,25.45,21.95,3.88,2.83,2.94,28.48,47.27,9.05,34.13
29/01/2017 13:00:00,26.93,21.89,3.78,2.68,3.86,28.2,52.86,9.22,27.58
29/01/2017 14:00:00,23.68,21.11,3.47,2.58,4.04,27.77,56.25,9.19,22.97
29/01/2017 15:00:00,24.23,12.47,3.73,2.81,3.11,27.58,54.73,9.33,18.46
29/01/2017 16:00:00,27.34,19.69,3.84,2.65,2.57,27.97,47.02,9.08,21.63
29/01/2017 17:00:00,33.41,23.79,3.58,2.84,2.44,27.0,38.79,9.9,25.24
29/01/2017 18:00:00,57.56,42.42,3.97,2.39,4.87,26.71,15.23,12.66,32.05
29/01/2017 19:00:00,70.14,61.58,4.34,2.71,9.1,31.78,13.78,9.66,34.17
29/01/2017 20:00:00,67.23,76.67,4.22,2.71,11.17,34.47,17.66,14.06,35.34
29/01/2017 21:00:00,60.7,77.36,4.5,2.97,6.93,33.43,15.83,10.6,33.34
29/01/2017 22:00:00,58.05,74.58,4.27,3.06,7.93,34.19,16.11,10.25,34.38
29/01/2017 23:00:00,59.43,84.17,4.48,2.64,9.67,43.96,19.5,14.24,34.54
30/01/2017 00:00:00,52.72,75.04,4.58,2.49,4.96,47.34,23.01,10.38,33.75
30/01/2017 01:00:00,49.63,73.66,4.21,2.42,9.08,40.95,22.51,21.62,29.44
30/01/2017 02:00:00,45.65,49.88,4.41,2.54,11.59,34.94,18.52,13.07,29.59
30/01/2017 03:00:00,43.33,34.54,3.79,2.39,12.71,29.02,18.3,13.79,33.03
30/01/2017 04:00:00,42.49,39.13,4.72,3.09,12.77,33.44,20.9,14.43,34.29
30/01/2017 05:00:00,41.18,35.27,4.32,2.37,11.23,30.17,18.91,12.72,34.43
30/01/2017 06:00:00,40.5,39.14,4.47,2.89,5.96,30.51,18.24,10.9,32.43
30/01/2017 07:00:00,42.43,34.04,4.22,2.52,5.05,29.84,17.6,14.59,37.54
30/01/2017 08:00:00,46.28,40.86,3.98,2.67,3.98,34.85,15.27,17.26,38.98
30/01/2017 09:00:00,64.89,48.27,4.62,2.66,2.49,41.26,20.46,10.6,43.33
30/01/2017 10:00:00,72.81,42.67,4.32,2.94,1.62,33.75,28.63,10.1,49.56
30/01/2017 11:00:00,53.58,33.93,3.62,2.48,2.09,30.13,48.89,10.33,44.31
30/01/2017 12:00:00,48.4,39.67,4.63,2.88,3.19,28.16,64.59,9.55,35.87
30/01/2017 13:00:00,45.84,25.33,4.33,2.87,3.43,27.62,72.69,12.65,28.39
30/01/2017 14:00:00,36.62,21.24,4.11,2.85,3.62,27.82,71.97,9.89,21.34
30/01/2017 15:00:00,31.7,19.78,4.05,2.74,3.82,26.67,64.17,9.11,15.84
30/01/2017 16:00:00,31.28,23.61,4.09,2.42,3.83,28.98,56.13,10.29,16.15
30/01/2017 17:00:00,42.23,47.12,4.24,2.43,4.3,27.52,43.55,10.02,21.48
30/01/2017 18:00:00,59.02,60.3,4.71,2.33,4.45,29.67,24.41,12.66,27.82
30/01/2017 19:00:00,72.56,71.47,5.09,2.46,4.53,33.63,15.73,15.73,32.56
30/01/2017 20:00:00,70.6,139.11,5.73,2.61,5.28,35.45,18.69,19.3,36.15
30/01/2017 21:00:00,69.5,147.96,6.84,2.24,5.1,36.93,22.61,16.39,39.25
30/01/2017 22:00:00,68.14,116.74,5.77,2.65,6.09,37.79,23.14,14.87,40.26
30/01/2017 23:00:00,63.63,126.08,5.52,2.33,6.0,40.77,25.35,9.1,40.74
31/01/2017 00:00:00,56.67,136.57,5.68,2.76,22.21,47.3,29.49,9.28,35.13
31/01/2017 01:00:00,54.87,182.03,5.3,1.84,28.13,54.72,28.92,11.84,30.94
31/01/2017 02:00:00,37.44,90.43,4.62,2.16,25.49,37.44,18.73,9.89,21.5
31/01/2017 03:00:00,19.65,78.12,4.42,2.55,48.64,31.11,18.45,3.62,11.76
31/01/2017 04:00:00,30.64,43.33,4.14,3.05,16.04,31.05,17.41,9.35,25.89
31/01/2017 05:00:00,38.5,67.47,4.33,2.61,17.38,39.77,17.51,9.62,30.64
31/01/2017 06:00:00,36.66,64.32,5.15,2.71,11.46,40.38,18.76,9.36,32.84
31/01/2017 07:00:00,43.81,52.24,4.21,2.77,7.57,47.33,13.63,11.16,35.11
31/01/2017 08:00:00,60.73,56.93,4.37,2.37,6.57,47.06,7.21,12.39,40.5
31/01/2017 09:00:00,76.33,46.62,4.33,2.65,6.76,35.49,19.93,11.87,42.8
31/01/2017 10:00:00,81.64,36.56,4.28,2.29,7.07,35.19,26.22,11.54,43.74
31/01/2017 11:00:00,107.97,53.16,4.32,2.7,7.62,30.37,41.88,11.64,49.91
31/01/2017 12:00:00,43.09,33.66,4.59,2.82,8.39,27.91,74.98,9.13,33.35
31/01/2017 13:00:00,21.74,22.68,3.83,2.87,8.37,29.23,68.64,8.85,10.74
31/01/2017 14:00:00,22.69,19.43,3.58,2.85,5.98,27.68,60.92,9.24,9.32
31/01/2017 15:00:00,20.89,19.37,3.59,2.8,4.96,27.91,55.92,8.92,8.67
31/01/2017 16:00:00,25.39,30.5,3.93,2.65,3.62,28.34,52.91,10.05,9.18
31/01/2017 17:00:00,34.13,38.11,4.03,2.47,2.17,28.57,34.54,10.42,16.49
31/01/2017 18:00:00,33.81,48.73,4.46,2.42,3.19,26.66,27.84,9.9,21.93
31/01/2017 19:00:00,53.08,63.78,4.89,2.47,3.69,29.12,15.9,10.67,26.75
31/01/2017 20:00:00,55.53,99.08,4.73,2.36,2.68,33.5,18.1,15.29,27.85
31/01/2017 21:00:00,51.17,67.62,4.83,2.36,2.59,28.5,17.59,12.13,25.43
31/01/2017 22:00:00,51.77,61.81,4.61,2.51,3.27,28.65,15.89,15.74,25.41
31/01/2017 23:00:00,46.73,56.07,4.22,2.66,2.89,28.73,12.16,11.08,26.57
01/02/2017 03:00:00,36.33,28.57,3.84,2.31,10.25,28.22,13.09,10.9,27.08
01/02/2017 04:00:00,36.98,25.85,3.58,2.37,10.89,29.7,12.86,11.13,27.0
01/02/2017 05:00:00,37.89,29.67,3.41,2.66,12.69,30.22,9.86,9.96,28.17
01/02/2017 06:00:00,40.09,31.57,3.78,2.64,15.86,32.68,10.15,10.6,28.21
01/02/2017 07:00:00,34.83,41.6,3.47,2.75,4.02,41.74,18.24,10.99,31.38
01/02/2017 08:00:00,39.63,45.66,4.15,2.49,1.96,38.68,15.06,12.82,34.02
01/02/2017 09:00:00,53.83,41.34,3.71,1.99,2.19,35.76,16.2,8.44,40.16
01/02/2017 10:00:00,46.1,34.95,4.35,2.76,3.39,30.22,37.88,10.51,41.93
01/02/2017 11:00:00,35.07,33.47,4.08,2.69,3.6,30.61,48.13,9.64,37.38
01/02/2017 12:00:00,26.36,25.62,3.94,2.93,3.9,29.28,53.79,9.76,25.08
01/02/2017 13:00:00,25.56,20.81,3.76,2.73,2.33,27.51,56.01,10.55,14.29
01/02/2017 14:00:00,23.09,12.9,4.11,2.82,2.23,27.8,55.84,9.27,9.73
01/02/2017 15:00:00,23.96,14.04,3.86,3.21,2.15,26.84,52.64,9.63,11.6
01/02/2017 16:00:00,28.95,17.92,3.67,2.48,2.84,27.54,47.96,9.23,11.86
01/02/2017 17:00:00,39.41,22.91,3.78,2.47,3.97,26.23,37.24,9.72,17.31
01/02/2017 18:00:00,55.94,59.71,4.61,2.38,4.56,28.1,21.77,16.2,25.05
01/02/2017 19:00:00,65.53,64.28,4.67,2.36,4.66,31.95,15.63,14.01,28.01
01/02/2017 20:00:00,71.36,79.28,5.45,2.73,6.3,38.67,18.15,15.88,32.39
01/02/2017 21:00:00,71.02,100.44,5.06,2.35,8.4,40.03,20.23,16.62,33.03
01/02/2017 22:00:00,67.55,118.18,6.11,2.56,8.08,42.92,24.77,18.5,33.7
01/02/2017 23:00:00,58.75,86.79,5.61,2.24,6.96,35.75,20.48,15.12,29.21
02/02/2017 00:00:00,55.01,72.89,4.71,2.54,8.53,32.66,15.75,13.06,27.69
02/02/2017 01:00:00,50.13,61.81,4.43,2.37,8.29,27.45,15.4,9.48,27.6
02/02/2017 02:00:00,46.33,69.52,4.4,2.24,9.71,32.17,14.63,7.33,28.14
02/02/2017 03:00:00,46.72,68.62,4.74,2.61,12.84,43.6,15.93,9.85,27.91
02/02/2017 04:00:00,48.02,56.17,4.3,2.62,24.89,40.41,15.88,13.07,28.32
02/02/2017 05:00:00,52.53,73.9,3.56,2.36,27.29,48.1,19.53,11.6,28.61
02/02/2017 06:00:00,49.12,97.75,5.0,2.0,7.38,65.55,19.39,10.95,28.79
02/02/2017 07:00:00,47.2,90.0,5.17,2.62,8.41,61.61,21.88,17.63,28.11
02/02/2017 08:00:00,76.98,99.8,5.34,2.83,6.96,60.59,16.09,13.99,37.2
02/02/2017 09:00:00,115.69,83.14,4.85,2.66,8.81,49.25,23.57,12.42,52.77
02/02/2017 10:00:00,78.78,54.98,4.45,2.49,9.84,33.95,53.72,12.97,48.14
02/02/2017 11:00:00,41.92,27.82,4.16,2.51,6.21,30.33,74.44,8.79,36.82
02/02/2017 12:00:00,28.69,27.02,4.24,2.75,5.07,28.14,80.22,11.02,25.04
02/02/2017 13:00:00,19.95,21.63,3.72,2.5,3.08,28.06,65.37,9.14,10.83
02/02/2017 14:00:00,16.51,16.9,3.97,2.88,3.52,28.66,71.06,9.65,10.58
02/02/2017 15:00:00,21.4,27.87,4.25,2.7,5.82,27.52,78.38,10.12,17.16
02/02/2017 16:00:00,23.46,36.26,3.98,2.58,8.98,26.75,65.33,10.46,14.28
02/02/2017 17:00:00,34.03,53.13,4.7,2.54,4.72,26.68,48.37,10.36,18.62
02/02/2017 18:00:00,65.85,71.94,5.1,2.55,4.0,29.81,24.2,16.06,26.1
02/02/2017 19:00:00,71.57,91.55,5.09,2.4,5.08,35.98,18.68,14.4,29.33
02/02/2017 20:00:00,71.39,106.68,5.01,2.23,7.27,37.69,20.52,16.4,31.93
02/02/2017 21:00:00,69.23,119.16,6.44,3.54,7.32,39.44,20.07,14.48,31.87
02/02/2017 22:00:00,56.61,97.25,5.45,2.8,8.43,30.77,19.27,13.21,28.89
02/02/2017 23:00:00,44.47,68.78,4.72,2.78,12.7,30.84,21.0,11.79,27.57
03/02/2017 00:00:00,46.21,67.58,4.68,2.49,15.23,31.29,18.2,10.6,27.4
03/02/2017 01:00:00,53.05,70.07,4.19,2.49,26.59,33.67,18.11,13.0,27.6
03/02/2017 02:00:00,55.51,82.64,3.71,2.33,15.17,40.79,21.61,15.13,23.63
03/02/2017 03:00:00,50.8,72.26,4.79,2.79,14.08,37.56,17.33,10.51,24.2
03/02/2017 04:00:00,43.96,57.54,4.17,2.96,27.25,31.22,16.92,14.41,27.62
03/02/2017 05:00:00,44.99,48.17,4.22,3.07,18.88,29.93,13.14,11.94,27.14
03/02/2017 06:00:00,45.2,45.34,3.88,2.69,19.92,31.99,15.76,10.74,29.39
03/02/2017 07:00:00,44.39,46.68,3.73,2.96,28.48,32.96,13.39,11.02,33.25
03/02/2017 08:00:00,50.28,52.5,4.58,2.53,26.1,30.89,17.71,14.9,37.12
03/02/2017 09:00:00,49.8,46.91,4.24,2.51,35.63,30.79,41.64,9.66,44.55
03/02/2017 10:00:00,48.58,45.44,3.85,2.52,39.91,28.04,56.1,10.81,41.6
03/02/2017 11:00:00,37.45,28.98,4.04,2.87,23.66,28.8,73.67,10.11,33.56
03/02/2017 12:00:00,39.44,15.12,4.33,2.82,10.62,28.93,82.98,10.07,27.14
03/02/2017 13:00:00,47.4,23.96,4.45,2.94,9.84,29.15,96.98,11.67,29.85
03/02/2017 14:00:00,44.4,37.08,4.7,3.35,7.55,30.14,108.39,9.39,22.78
03/02/2017 15:00:00,32.07,37.48,4.46,2.86,7.72,28.05,94.75,8.85,17.93
03/02/2017 16:00:00,29.58,37.96,4.2,2.89,7.11,28.68,66.39,9.72,17.04
03/02/2017 17:00:00,29.28,64.58,4.31,2.5,6.51,27.23,59.52,9.44,19.95
03/02/2017 18:00:00,42.4,95.39,4.69,2.57,8.22,29.28,41.13,10.14,26.77
03/02/2017 19:00:00,78.43,103.16,5.05,2.38,9.07,32.87,20.81,8.46,36.12
03/02/2017 20:00:00,80.14,135.06,5.42,2.31,21.96,37.19,27.73,7.03,37.62
03/02/2017 21:00:00,73.79,101.18,4.61,2.43,39.41,38.47,24.65,11.44,33.23
03/02/2017 22:00:00,73.61,119.63,4.46,2.4,50.53,41.61,24.29,13.8,34.02
03/02/2017 23:00:00,70.19,147.47,4.53,2.05,46.02,41.5,27.36,15.78,31.8
04/02/2017 00:00:00,69.61,114.19,4.54,2.66,36.91,46.5,23.02,13.87,32.54
04/02/2017 01:00:00,66.44,116.86,4.86,2.44,29.52,50.4,21.21,15.52,30.88
04/02/2017 02:00:00,62.11,144.09,4.42,2.12,33.66,45.66,18.18,14.22,27.54
04/02/2017 03:00:00,53.58,184.31,3.86,2.35,48.33,48.36,22.4,14.81,26.37
04/02/2017 04:00:00,50.56,158.25,4.2,2.26,11.46,43.7,18.95,12.84,24.25
04/02/2017 05:00:00,53.05,119.93,3.72,2.16,22.27,36.35,16.24,14.63,25.76
04/02/2017 06:00:00,51.37,65.89,4.04,2.56,38.02,33.73,16.85,9.63,26.76
04/02/2017 07:00:00,52.35,63.52,3.42,2.67,18.27,32.25,14.12,13.34,27.96
04/02/2017 08:00:00,56.39,70.15,3.31,2.96,10.87,34.37,18.73,13.49,32.81
04/02/2017 09:00:00,43.23,35.28,3.83,2.87,7.56,30.37,40.63,14.28,37.12
04/02/2017 10:00:00,27.45,25.79,3.73,2.37,5.21,28.59,56.79,10.13,30.13
04/02/2017 11:00:00,27.65,21.68,3.02,2.56,3.75,27.89,58.27,10.19,26.33
04/02/2017 12:00:00,22.15,14.83,3.89,2.59,3.26,28.83,66.83,9.21,22.87
04/02/2017 13:00:00,19.98,18.83,3.87,2.77,3.47,28.66,72.9,10.38,16.72
04/02/2017 14:00:00,26.55,21.27,3.74,2.55,6.46,28.14,64.88,8.98,16.77
04/02/2017 15:00:00,22.88,12.45,3.89,2.43,4.66,28.39,63.53,10.04,16.82
04/02/2017 16:00:00,24.16,13.39,3.4,2.44,4.99,26.74,55.07,12.61,17.27
04/02/2017 17:00:00,32.3,21.34,3.62,2.49,7.7,28.49,44.11,11.69,21.66
04/02/2017 18:00:00,57.04,34.91,3.69,2.61,14.26,25.59,21.66,13.48,25.68
04/02/2017 19:00:00,53.05,60.63,3.66,2.46,20.7,30.45,24.81,11.38,26.21
04/02/2017 20:00:00,46.76,48.85,4.0,2.84,16.97,28.95,24.89,13.93,25.15
04/02/2017 21:00:00,48.24,44.69,3.54,2.45,18.2,28.48,25.27,10.07,23.9
04/02/2017 22:00:00,38.99,31.39,3.56,2.81,16.62,29.49,32.12,16.54,24.04
04/02/2017 23:00:00,30.8,29.79,3.63,2.42,17.95,27.06,35.31,10.54,23.5
05/02/2017 00:00:00,25.1,28.91,3.61,2.25,17.47,28.43,43.64,9.43,26.23
05/02/2017 01:00:00,28.94,27.1,4.11,2.48,14.02,28.1,39.61,10.31,24.7
05/02/2017 02:00:00,14.99,18.99,3.79,2.82,6.85,27.5,51.57,10.1,24.8
05/02/2017 03:00:00,20.0,13.51,4.06,2.9,5.1,26.18,44.19,9.45,24.95
05/02/2017 04:00:00,21.54,16.25,3.43,2.73,3.46,28.18,32.28,15.05,25.18
05/02/2017 05:00:00,16.99,15.89,4.13,2.65,3.56,26.48,41.66,10.05,25.61
05/02/2017 06:00:00,32.0,19.27,3.72,2.52,2.59,29.36,25.67,13.73,28.1
05/02/2017 07:00:00,31.02,29.16,3.63,2.63,2.6,28.03,27.72,8.74,28.96
05/02/2017 08:00:00,29.3,30.62,3.9,2.49,5.05,29.1,26.75,10.0,30.02
05/02/2017 09:00:00,27.05,28.06,3.76,2.94,8.47,28.38,35.31,10.72,27.81
05/02/2017 10:00:00,23.78,26.05,3.99,3.07,5.02,27.1,40.01,9.87,28.37
05/02/2017 11:00:00,22.71,24.76,3.74,2.34,4.66,28.47,47.37,10.43,26.73
05/02/2017 12:00:00,23.33,21.66,3.79,2.55,3.97,28.88,45.44,10.81,24.2
05/02/2017 13:00:00,21.83,15.6,3.69,2.95,5.28,25.97,49.66,9.87,18.99
05/02/2017 14:00:00,20.91,19.13,3.53,2.62,6.15,27.52,56.43,10.96,14.36
05/02/2017 15:00:00,23.1,17.62,3.3,2.25,6.09,28.69,51.34,9.71,13.3
05/02/2017 16:00:00,33.94,17.43,3.93,2.66,9.18,27.27,43.14,10.72,13.62
05/02/2017 17:00:00,43.43,18.55,3.92,2.7,20.73,29.44,28.95,10.46,20.24
05/02/2017 18:00:00,39.77,26.96,3.63,2.45,10.49,28.39,31.23,11.59,22.88
05/02/2017 19:00:00,61.59,65.69,3.54,2.87,19.29,29.66,13.83,11.05,28.92
05/02/2017 20:00:00,63.05,91.62,4.69,2.73,21.66,32.17,20.59,16.46,31.77
05/02/2017 21:00:00,62.26,92.13,4.35,2.78,16.09,39.79,19.62,12.07,32.73
05/02/2017 22:00:00,68.85,105.51,4.67,2.21,11.62,51.88,21.58,12.41,33.61
05/02/2017 23:00:00,58.48,122.44,4.83,2.22,25.3,51.3,25.06,10.43,27.08
06/02/2017 00:00:00,42.96,147.64,5.39,2.62,15.3,49.35,27.81,5.32,23.79
06/02/2017 01:00:00,39.98,127.33,5.27,2.29,7.65,53.54,28.39,10.27,21.77
06/02/2017 02:00:00,40.77,83.68,5.03,2.93,7.0,51.17,25.86,10.18,23.79
06/02/2017 03:00:00,39.48,68.03,4.4,2.42,9.64,39.69,25.94,10.83,25.62
